layer,season,source_type,extension,relative_path,file_size_mb,rows,cols,n_cows,date_min,date_max,sheet_count,sheet_names_preview,columns_preview
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR08/2056_Tag26_08MAR2019_LB.csv,0.002,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR08/2081_Tag97_08MAR2019.csv,0.535,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR08/2081_Tag97_08MAR2019_LB.csv,0.001,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR08/3437_Tag89_08MAR2019.csv,0.532,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR08/3437_Tag89_08MAR2019_LB.csv,0.003,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR08/3443_Tag18_08MAR2019.csv,0.534,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR08/3443_Tag18_08MAR2019_LB.csv,0.003,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR08/5246_Tag92_08MAR2019.csv,0.532,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR08/5246_Tag92_08MAR2019_LB.csv,0.001,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR08/8508_Tag24_08MAR2019.csv,0.536,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR08/8508_Tag24_08MAR2019_LB.csv,0.001,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR08/8510_Tag21_08MAR2019.csv,0.534,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR08/8510_Tag21_08MAR2019_LB.csv,0.001,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR15/2056_Tag16_15MAR2019.csv,23.616,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR15/2056_Tag16_15MAR2019_LB.csv,0.013,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR15/3437_Tag21_15MAR2019.csv,23.667,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR15/3437_Tag21_15MAR2019_LB.csv,0.015,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR15/3443_Tag24_15MAR2019.csv,23.671,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR15/3443_Tag24_15MAR2019_LB.csv,0.039,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR15/8508_Tag97_15MAR2019.csv,23.679,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR15/8508_Tag97_15MAR2019_LB.csv,0.016,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR15/8510_Tag26_15MAR2019.csv,23.69,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR15/8510_Tag26_15MAR2019_LB.csv,0.011,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR29/2056_Tag86_29MAR2019.csv,24.217,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR29/2056_Tag86_29MAR2019_LB.csv,0.02,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR29/2081_Tag21_29MAR2019.csv,24.153,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR29/2081_Tag21_29MAR2019_LB.csv,0.013,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR29/3437_Tag93_29MAR2019.csv,24.095,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR29/3437_Tag93_29MAR2019_LB.csv,0.022,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR29/3443_Tag20_29MAR2019.csv,24.214,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR29/3443_Tag20_29MAR2019_LB.csv,0.008,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR29/5246_Tag92_29MAR2019.csv,24.221,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR29/5246_Tag92_29MAR2019_LB.csv,0.081,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR29/5250_Tag91_29MAR2019.csv,24.233,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR29/5250_Tag91_29MAR2019_LB.csv,0.009,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR29/8508_Tag97_29MAR2019.csv,24.084,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR29/8508_Tag97_29MAR2019_LB.csv,0.055,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR29/8510_Tag26_29MAR2019.csv,24.08,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Treatment/2019MAR29/8510_Tag26_29MAR2019_LB.csv,0.009,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/2047_Tag91_01FEB2019-0950_08FEB2019-1351.csv,24.268,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/2047_Tag91_01FEB2019-0950_08FEB2019-1351_LB.csv,0.078,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/2056_Tag24_01FEB2019-0950_08FEB2019-1412.csv,24.297,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/2056_Tag24_01FEB2019-0950_08FEB2019-1412_LB.csv,0.047,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/2063_Tag88_01FEB2019-0950_08FEB2019-1350.csv,24.247,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/2063_Tag88_01FEB2019-0950_08FEB2019-1350_LB.csv,0.061,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/2069_Tag76_01FEB2019-0950_08FEB2019-1349.csv,24.255,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/2069_Tag76_01FEB2019-0950_08FEB2019-1349_LB.csv,0.108,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/2081_Tag85_01FEB2019-0950_08FEB2019-1350.csv,24.264,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/2081_Tag85_01FEB2019-0950_08FEB2019-1350_LB.csv,0.016,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/3437_Tag93_01FEB2019-1037_08FEB2019-1314.csv,24.07,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/3437_Tag93_01FEB2019-1037_08FEB2019-1314_LB.csv,0.03,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/3443_Tag87_01FEB2019-1035_08FEB2019-1313.csv,24.057,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/3443_Tag87_01FEB2019-1035_08FEB2019-1313_LB.csv,0.057,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/5221_Tag90_01FEB2019-0950_08FEB2019-1410.csv,24.294,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/5221_Tag90_01FEB2019-0950_08FEB2019-1410_LB.csv,0.02,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/5246_Tag95_01FEB2019-0950_08FEB2019-1351.csv,24.25,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/5246_Tag95_01FEB2019-0950_08FEB2019-1351_LB.csv,0.012,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/5250_Tag96_01FEB2019-1038_08FEB2019-1352.csv,24.147,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/5250_Tag96_01FEB2019-1038_08FEB2019-1352_LB.csv,0.038,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/8500_Tag86_01FEB2019-1036_08FEB2019-1314.csv,24.048,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/8500_Tag86_01FEB2019-1036_08FEB2019-1314_LB.csv,0.123,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/8505_Tag25_01FEB2019-1041_08FEB2019-1315.csv,24.061,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/8505_Tag25_01FEB2019-1041_08FEB2019-1315_LB.csv,0.012,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/8506_Tag94_01FEB2019-1039_08FEB2019-1315.csv,24.051,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/8506_Tag94_01FEB2019-1039_08FEB2019-1315_LB.csv,0.125,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/8508_Tag16_01FEB2019-1120_08FEB2019-1315.csv,23.945,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/8508_Tag16_01FEB2019-1120_08FEB2019-1315_LB.csv,0.01,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/8510_Tag22_01FEB2019-TT_07FEB2019-1301.csv,0.345,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/8510_Tag22_01FEB2019-TT_07FEB2019-1301_LB.csv,0.009,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/8510_Tag22_07FEB2019-1323_08FEB2019-1315.csv,3.405,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/8510_Tag22_07FEB2019-1323_08FEB2019-1315_LB.csv,0.001,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/per minute/2047_Tag91_01FEB2019-0950_08FEB2019-1351.csv,0.405,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/per minute/2047_Tag91_01FEB2019-0950_08FEB2019-1351_LB.csv,0.078,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/per minute/2056_Tag24_01FEB2019-0950_08FEB2019-1412.csv,0.406,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/per minute/2056_Tag24_01FEB2019-0950_08FEB2019-1412_LB.csv,0.047,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/per minute/2063_Tag88_01FEB2019-0950_08FEB2019-1350.csv,0.405,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/per minute/2063_Tag88_01FEB2019-0950_08FEB2019-1350_LB.csv,0.061,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/per minute/2069_Tag76_01FEB2019-0950_08FEB2019-1349.csv,0.405,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/per minute/2069_Tag76_01FEB2019-0950_08FEB2019-1349_LB.csv,0.108,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/01FEB2019-08FEB2019/per minute/2081_Tag85_01FEB2019-0950_08FEB2019-1350.csv,0.405,,,,,,,,
