relative_path,filename,extension,season,source_type,sheet_count,sheet_names_preview,sample_sheet,sample_rows_preview,notes
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/2062_Tag92_06DEC2019-1112_14DEC2019-1238_LB.csv,2062_Tag92_06DEC2019-1112_14DEC2019-1238_LB.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/2063_Tag173_04DEC2019-1019_14DEC2019-1127.csv,2063_Tag173_04DEC2019-1019_14DEC2019-1127.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/2063_Tag173_04DEC2019-1019_14DEC2019-1127_LB.csv,2063_Tag173_04DEC2019-1019_14DEC2019-1127_LB.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/2066_Tag180_04DEC2019-1127_14DEC2019-1134.csv,2066_Tag180_04DEC2019-1127_14DEC2019-1134.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/2066_Tag180_04DEC2019-1127_14DEC2019-1134_LB.csv,2066_Tag180_04DEC2019-1127_14DEC2019-1134_LB.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/2078_Tag91_03DEC2019-1118_14DEC2019-1124.csv,2078_Tag91_03DEC2019-1118_14DEC2019-1124.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/2078_Tag91_03DEC2019-1118_14DEC2019-1124_LB.csv,2078_Tag91_03DEC2019-1118_14DEC2019-1124_LB.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/2081_Tag176_03DEC2019-1124_14DEC2019-1133.csv,2081_Tag176_03DEC2019-1124_14DEC2019-1133.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/2081_Tag176_03DEC2019-1124_14DEC2019-1133_LB.csv,2081_Tag176_03DEC2019-1124_14DEC2019-1133_LB.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/3435_Tag179_03DEC2019-1116_14DEC2019-1124.csv,3435_Tag179_03DEC2019-1116_14DEC2019-1124.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/3435_Tag179_03DEC2019-1116_14DEC2019-1124_LB.csv,3435_Tag179_03DEC2019-1116_14DEC2019-1124_LB.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/3437_Tag158_05DEC2019-1121_14DEC2019-1235.csv,3437_Tag158_05DEC2019-1121_14DEC2019-1235.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/3437_Tag158_05DEC2019-1121_14DEC2019-1235_LB.csv,3437_Tag158_05DEC2019-1121_14DEC2019-1235_LB.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/3444_Tag175_04DEC2019-1128_14DEC2019-1135.csv,3444_Tag175_04DEC2019-1128_14DEC2019-1135.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/3444_Tag175_04DEC2019-1128_14DEC2019-1135_LB.csv,3444_Tag175_04DEC2019-1128_14DEC2019-1135_LB.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/5327_Tag85_06DEC2019-1012_14DEC2019-1233.csv,5327_Tag85_06DEC2019-1012_14DEC2019-1233.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/5327_Tag85_06DEC2019-1012_14DEC2019-1233_LB.csv,5327_Tag85_06DEC2019-1012_14DEC2019-1233_LB.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/5854_Tag86_05DEC2019-1123_14DEC2019-1236.csv,5854_Tag86_05DEC2019-1123_14DEC2019-1236.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/5854_Tag86_05DEC2019-1123_14DEC2019-1236_LB.csv,5854_Tag86_05DEC2019-1123_14DEC2019-1236_LB.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/5857_Tag95_06DEC2019-1013_14DEC2019-1234.csv,5857_Tag95_06DEC2019-1013_14DEC2019-1234.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/5857_Tag95_06DEC2019-1013_14DEC2019-1234_LB.csv,5857_Tag95_06DEC2019-1013_14DEC2019-1234_LB.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/5862_Tag167_05DEC2019-1005_14DEC2019-1231.csv,5862_Tag167_05DEC2019-1005_14DEC2019-1231.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/5862_Tag167_05DEC2019-1005_14DEC2019-1231_LB.csv,5862_Tag167_05DEC2019-1005_14DEC2019-1231_LB.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/5865_Tag178_06DEC2019-1114_14DEC2019-1238.csv,5865_Tag178_06DEC2019-1114_14DEC2019-1238.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/5865_Tag178_06DEC2019-1114_14DEC2019-1238_LB.csv,5865_Tag178_06DEC2019-1114_14DEC2019-1238_LB.csv,.csv,fall 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Wk4-5_XX-14DEC2019/5870_Tag93_05DEC2019-1006_14DEC2019-1232.csv,5870_Tag93_05DEC2019-1006_14DEC2019-1232.csv,.csv,fall 2019,accelerometer_icetag,,,,,
